CodigoCliente,Estrato,Habitaciones,Ingresos,Consumo,IndiceRecaudo,Estado,QSAT
2753843,3,4,2.73,277,0.36,NORMAL,2
2753874,3,3,3.05,316,0.37,NORMAL,5
2753880,3,2,3.37,356,0.23,NORMAL,2
2753957,3,2,3.28,345,0.28,NORMAL,2
2753958,2,1,2.58,258,0.41,NORMAL,2
2754164,3,2,2.79,284,0.38,NORMAL,1
2754215,3,1,3.16,330,0.25,NORMAL,3
2754215,2,4,2.17,207,0.59,NORMAL,2
2754244,3,3,3.5,372,0.23,NORMAL,3
2754263,3,1,2.83,289,0.33,NORMAL,5
2754274,2,1,2.55,254,0.58,NORMAL,2
2754333,4,3,3.78,407,0.19,NORMAL,1
2754444,3,1,3.17,331,0.23,NORMAL,5
2754523,2,4,2.27,220,0.62,NORMAL,1
2754544,4,4,3.64,389,0.13,NORMAL,2
2754545,3,2,2.85,291,0.45,NORMAL,3
2754562,3,3,2.77,281,0.45,NORMAL,1
2754732,2,4,2.52,250,0.5,NORMAL,2
2754735,3,4,2.69,271,0.49,NORMAL,5
2754750,4,2,3.61,386,0.12,NORMAL,3
2754808,3,3,2.92,300,0.37,NORMAL,5
2754985,2,2,2.19,209,0.66,NORMAL,3
2755045,3,4,3.43,363,0.28,NORMAL,1
2755050,4,1,3.58,382,0.13,NORMAL,2
2755160,4,2,3.69,395,0.14,NORMAL,3
2755164,3,3,3.24,340,0.33,NORMAL,3
2755182,3,1,2.98,307,0.39,NORMAL,2
2755209,4,4,3.73,401,0.17,NORMAL,4
2755274,2,1,2.61,262,0.52,NORMAL,4
2755418,2,3,2.4,235,0.62,NORMAL,1
2755503,3,2,2.85,292,0.42,NORMAL,5
2755523,2,2,2.47,244,0.58,NORMAL,4
2755586,2,3,2.6,261,0.42,NORMAL,5
2755645,3,3,2.77,282,0.41,NORMAL,3
2755661,4,1,3.61,386,0.1,NORMAL,1
2755706,2,1,2.49,247,0.43,NORMAL,5
2755771,3,2,3.48,370,0.16,NORMAL,3
2755777,4,2,3.87,418,0.06,NORMAL,2
2755777,4,3,3.57,381,0.13,NORMAL,3
2755831,3,3,3.36,355,0.23,NORMAL,1
2755871,3,4,3.12,325,0.39,NORMAL,2
2755938,2,2,2.37,232,0.57,NORMAL,5
2755953,3,1,2.87,294,0.34,NORMAL,3
2756002,3,2,3,310,0.28,NORMAL,5
2756070,2,2,2.11,200,0.68,NORMAL,2
2756187,2,4,2.17,207,0.57,NORMAL,3
2756189,3,3,2.74,278,0.38,NORMAL,3
2756238,3,1,3.36,355,0.29,NORMAL,1
2756286,3,3,2.89,296,0.48,NORMAL,3
2756294,3,1,3.06,317,0.43,NORMAL,1
2756309,3,2,3.27,343,0.28,NORMAL,5
2756333,3,2,3.52,375,0.19,NORMAL,5
2756335,3,2,3.31,348,0.21,NORMAL,4
2756473,2,3,2.56,256,0.55,NORMAL,3
2756501,2,4,2.33,227,0.5,NORMAL,1
2756530,3,3,3.23,338,0.28,NORMAL,3
2756557,4,1,3.67,393,0.08,NORMAL,1
2756622,3,4,3.3,347,0.27,NORMAL,2
2756693,3,1,2.98,308,0.35,NORMAL,2
2756731,4,4,3.65,390,0.19,NORMAL,2
2756741,3,1,3.49,371,0.16,NORMAL,1
2756783,3,4,3.46,367,0.25,NORMAL,3
2756922,2,4,2.5,248,0.47,NORMAL,4
2756933,3,1,3.48,370,0.24,NORMAL,4
2757002,2,1,2.61,262,0.46,NORMAL,5
2757015,3,4,3.27,343,0.34,NORMAL,4
2757018,2,3,2.24,216,0.53,NORMAL,5
2757022,2,2,2.45,242,0.48,NORMAL,3
2757092,4,1,3.79,408,0.09,NORMAL,3
2757105,4,2,3.59,383,0.11,NORMAL,4
2757183,3,4,2.77,282,0.49,NORMAL,1
2757226,4,3,3.69,395,0.08,NORMAL,3
2757313,3,3,2.85,291,0.45,NORMAL,5
2757318,3,3,2.85,291,0.49,NORMAL,5
2757603,4,3,3.76,404,0.08,NORMAL,3
2757609,3,2,2.93,301,0.3,NORMAL,1
2757610,3,1,3.28,345,0.24,NORMAL,2
2757661,3,2,3.22,337,0.3,NORMAL,3
2757682,3,2,3.47,368,0.28,NORMAL,2
2757711,2,1,2.27,219,0.56,NORMAL,1
2757720,4,1,3.66,392,0.13,NORMAL,2
2757761,2,2,2.28,221,0.53,NORMAL,5
2757763,4,2,3.65,391,0.11,NORMAL,4
2757773,4,4,3.8,409,0.15,NORMAL,4
2757792,4,3,3.81,410,0.04,NORMAL,4
2757881,2,1,2.43,239,0.47,NORMAL,3
2757953,3,4,2.77,282,0.47,NORMAL,3
2758027,3,4,3.47,368,0.18,NORMAL,3
2758028,2,1,2.61,262,0.44,NORMAL,2
2758045,2,3,2.51,249,0.53,NORMAL,1
2758071,3,3,3.23,338,0.38,NORMAL,5
2758102,2,4,2.61,262,0.52,NORMAL,4
2758133,2,2,2.23,215,0.63,NORMAL,5
2758164,2,4,2.52,251,0.5,NORMAL,1
2758228,3,2,3.03,314,0.39,NORMAL,4
2758373,3,4,3.15,328,0.3,NORMAL,3
2758384,4,1,3.77,406,0.13,NORMAL,5
2758391,2,3,2.13,202,0.64,NORMAL,4
2758400,2,2,2.19,209,0.6,NORMAL,3
2758450,3,2,2.69,271,0.53,NORMAL,5
2758491,3,3,2.86,293,0.36,NORMAL,5
2758557,4,2,3.78,407,0.09,NORMAL,3
2758720,4,2,3.73,400,0.23,NORMAL,4
2758768,10,1,2.2,211,0.66,NORMAL,3
2758839,4,1,3.66,392,0.19,NORMAL,3
2758947,3,2,2.9,297,0.31,NORMAL,1
2758962,3,3,2.87,294,0.32,NORMAL,3
2758969,3,2,3.52,374,0.15,NORMAL,5
2758987,3,4,3.39,358,0.25,NORMAL,2
2759022,10,3,2.59,259,0.56,NORMAL,3
2759036,3,4,3.48,370,0.24,NORMAL,4
2759054,3,4,2.76,280,0.47,NORMAL,5
2759055,4,4,3.77,405,0.14,NORMAL,2
2759080,10,4,2.46,243,0.58,NORMAL,1
2759186,10,1,2.32,226,0.62,NORMAL,4
2759391,3,2,3.53,376,0.22,NORMAL,4
2759397,4,2,3.78,407,0.19,NORMAL,2
2759406,3,1,3.22,337,0.34,NORMAL,3
2759458,4,2,3.77,406,0.07,NORMAL,1
2759498,3,4,3.42,362,0.24,NORMAL,4
2759507,10,1,2.43,239,0.45,NORMAL,5
2759678,10,3,2.27,219,0.62,NORMAL,3
2759814,4,3,3.59,383,0.21,NORMAL,4
2759893,4,3,3.59,383,0.15,NORMAL,4
2759897,3,4,2.65,266,0.39,NORMAL,4
2760094,10,2,2.19,209,0.6,NORMAL,2
2760168,3,1,3.42,362,0.16,NORMAL,4
2760229,3,4,2.82,288,0.47,NORMAL,4
2760241,3,3,3.43,363,0.2,NORMAL,4
2760246,3,3,2.62,263,0.49,NORMAL,4
2760353,10,3,2.61,262,0.5,NORMAL,1
2760361,3,2,2.82,288,0.33,NORMAL,3
2760420,4,2,3.7,397,0.07,NORMAL,3
2760502,3,1,3.5,372,0.23,NORMAL,1
2760540,3,3,2.63,264,0.51,NORMAL,2
2760548,10,2,2.25,217,0.64,NORMAL,2
2760558,10,2,2.27,219,0.5,NORMAL,2
2760595,3,1,3.22,337,0.28,NORMAL,2
2760643,3,1,3.31,349,0.31,NORMAL,2
2760666,10,4,2.27,220,0.58,NORMAL,4
2760667,3,1,3.53,376,0.22,NORMAL,5
2760689,3,1,3.03,314,0.39,NORMAL,4
2760726,3,1,3.4,360,0.18,NORMAL,4
2760734,3,3,2.92,300,0.31,NORMAL,2
2760759,3,4,2.95,304,0.4,NORMAL,3
2760791,3,4,2.73,277,0.48,NORMAL,3
2760795,4,4,3.69,395,0.22,NORMAL,4
2760811,10,1,2.15,205,0.69,NORMAL,3
2760833,10,2,2.53,252,0.44,NORMAL,1
2760865,3,2,3.36,355,0.21,NORMAL,1
2760916,3,2,2.62,263,0.49,NORMAL,4
2760923,10,4,2.51,249,0.55,NORMAL,4
2760983,3,2,3.07,319,0.42,NORMAL,5
2761060,3,4,3.19,334,0.28,NORMAL,2
2761064,3,4,3.52,375,0.13,NORMAL,4
2761104,10,1,2.57,257,0.45,NORMAL,3
2761223,10,1,2.2,211,0.58,NORMAL,5
2761267,10,2,2.41,237,0.52,NORMAL,5
2761330,3,2,3.04,315,0.41,NORMAL,1
2761364,10,4,2.58,258,0.47,NORMAL,5
2761372,3,2,3.28,345,0.22,NORMAL,4
2761395,3,2,3.06,318,0.38,NORMAL,2
2761396,3,3,3.17,331,0.37,NORMAL,3
2761421,10,4,2.6,261,0.56,NORMAL,5
2761444,3,4,2.72,275,0.51,NORMAL,1
2761480,4,4,3.72,399,0.13,NORMAL,5
2761490,3,4,3.03,314,0.41,NORMAL,5
2761663,10,4,2.44,241,0.59,NORMAL,1
2761726,10,2,2.44,241,0.51,NORMAL,5
2761894,3,4,3.2,335,0.3,NORMAL,5
2761906,4,2,3.86,417,0.07,NORMAL,4
2762007,10,3,2.27,220,0.56,NORMAL,1
2762100,10,3,2.5,248,0.59,NORMAL,3
2762138,10,4,2.12,201,0.62,NORMAL,2
2762150,3,1,3.03,314,0.39,NORMAL,3
2762162,4,4,3.65,391,0.13,NORMAL,4
2762221,4,1,3.68,394,0.16,NORMAL,1
2762234,10,4,2.47,244,0.48,NORMAL,1
2762369,3,2,3.51,373,0.15,NORMAL,4
2762378,10,1,2.41,237,0.58,NORMAL,1
2762638,4,2,3.8,409,0.15,NORMAL,4
2762648,4,3,3.85,415,0.15,NORMAL,3
2762701,3,1,3.43,363,0.24,NORMAL,5
2762814,3,3,3.53,376,0.22,NORMAL,1
2762824,3,2,3.15,329,0.32,NORMAL,4
2762849,3,2,3.3,347,0.35,NORMAL,5
2762898,10,4,2.11,200,0.68,NORMAL,3
2762921,3,2,3.38,357,0.27,NORMAL,1
2762939,3,3,2.77,282,0.41,NORMAL,3
2762963,3,2,3.09,321,0.36,NORMAL,2
2763126,10,2,2.41,237,0.52,NORMAL,4
2763128,10,1,2.23,215,0.57,NORMAL,3
2763162,4,3,3.67,393,0.12,NORMAL,4
2763172,10,4,2.19,209,0.68,NORMAL,1
2763303,4,3,3.76,404,0.12,NORMAL,3
2763307,4,3,3.56,379,0.12,NORMAL,5
2763314,3,2,2.97,306,0.41,NORMAL,4
2763392,3,1,3.28,345,0.28,NORMAL,2
2763435,10,1,2.24,216,0.57,NORMAL,4
2763448,10,2,2.18,208,0.58,NORMAL,5
2763483,3,2,3.16,330,0.35,NORMAL,3
2763791,3,2,3.52,374,0.13,NORMAL,4
2763831,10,4,2.3,223,0.63,NORMAL,5
2763862,4,1,3.63,388,0.24,NORMAL,2
2763879,4,4,3.82,412,0.2,NORMAL,5
2763934,10,4,2.52,251,0.56,NORMAL,4
2763947,10,1,2.52,250,0.42,NORMAL,5
2763955,4,1,3.57,381,0.19,NORMAL,4
2763957,10,1,2.54,253,0.46,NORMAL,1
2763981,10,1,2.35,229,0.47,NORMAL,1
2764025,3,1,3.37,356,0.31,NORMAL,1
2764128,3,1,3.31,348,0.35,NORMAL,2
2764174,4,1,3.68,394,0.1,NORMAL,4
2764222,3,1,3.38,357,0.27,NORMAL,2
2764273,10,2,2.48,246,0.47,NORMAL,1
2764292,3,4,3.48,370,0.14,NORMAL,3
2764343,3,1,3.47,368,0.24,NORMAL,1
2764433,3,1,3.35,354,0.3,NORMAL,4
2764436,3,2,3.29,346,0.26,NORMAL,3
2764448,3,3,3.19,334,0.3,NORMAL,1
2764482,3,3,3.44,364,0.27,NORMAL,4
2764600,3,3,2.88,295,0.48,NORMAL,5
2764622,3,1,3.32,350,0.31,NORMAL,1
2764626,3,2,3.02,313,0.43,NORMAL,1
2764733,4,1,3.72,399,0.11,NORMAL,3
2764773,4,3,3.71,398,0.07,NORMAL,5
2764805,3,4,3.1,322,0.41,NORMAL,4
2764859,4,3,3.68,394,0.2,NORMAL,5
2764945,3,2,3.39,358,0.33,NORMAL,5
2765041,10,1,2.52,250,0.46,NORMAL,3
2765044,3,3,2.89,296,0.32,NORMAL,3
2765062,3,3,3.51,373,0.29,NORMAL,5
2765135,10,2,2.46,243,0.5,NORMAL,1
2765135,4,1,3.63,388,0.26,NORMAL,5
2765183,10,3,2.35,229,0.55,NORMAL,2
2765206,10,4,2.6,261,0.52,NORMAL,5
2765232,10,4,2.12,201,0.56,NORMAL,2
2765252,3,3,3.11,324,0.29,NORMAL,2
2765252,3,2,2.98,308,0.35,NORMAL,1
2765312,3,3,2.75,279,0.5,NORMAL,1
2765373,4,4,3.77,405,0.12,NORMAL,1
2765437,3,3,2.98,307,0.37,NORMAL,5
2765490,10,1,2.16,206,0.63,NORMAL,4
2765532,3,1,2.67,269,0.44,NORMAL,5
2765589,10,2,2.42,238,0.49,NORMAL,5
2765692,10,4,2.47,244,0.52,NORMAL,2
2765755,3,4,3.12,325,0.31,NORMAL,5
2765786,3,2,3.02,313,0.39,NORMAL,5
2765832,10,4,2.56,255,0.43,NORMAL,1
2765868,3,3,3.19,333,0.25,NORMAL,3
2765940,4,1,3.88,419,0.12,NORMAL,2
2766012,3,4,3.3,347,0.29,NORMAL,1
2766014,3,1,3.39,358,0.19,NORMAL,3
2766155,4,3,3.58,382,0.21,NORMAL,4
2766296,2,2,2.31,224,0.63,NORMAL,5
2766308,3,4,2.92,300,0.31,NORMAL,2
2766392,2,2,2.45,242,0.54,NORMAL,4
2766419,3,2,3.52,374,0.13,NORMAL,2
2766638,2,2,2.39,234,0.48,NORMAL,1
2766639,2,3,2.4,235,0.56,NORMAL,1
2766695,2,2,2.41,237,0.48,NORMAL,2
2766712,4,4,3.85,416,0.15,NORMAL,4
2766780,3,3,2.62,263,0.41,NORMAL,5
2766791,2,1,2.19,210,0.68,NORMAL,1
2766928,3,3,3.13,326,0.4,NORMAL,3
2766963,4,1,3.61,386,0.12,NORMAL,1
2766978,4,1,3.82,412,0.04,NORMAL,1
2767012,4,1,3.54,377,0.14,NORMAL,4
2767187,3,4,3.4,360,0.22,NORMAL,5
2767450,2,3,2.52,251,0.46,NORMAL,4
2767474,3,4,2.92,300,0.35,NORMAL,1
2767518,3,3,3.32,350,0.25,NORMAL,3
2767572,2,4,2.13,202,0.6,NORMAL,3
2767582,3,3,3.19,334,0.34,NORMAL,4
2767620,3,3,3.51,373,0.25,NORMAL,1
2767634,3,2,3.13,326,0.4,NORMAL,5
2767688,3,3,3.18,332,0.25,NORMAL,2
2767799,2,2,2.6,261,0.5,NORMAL,4
2767829,3,1,3.27,344,0.36,NORMAL,4
2767860,2,3,2.15,205,0.69,NORMAL,2
2767870,3,3,2.7,273,0.37,NORMAL,5
2767899,3,3,3.44,364,0.17,NORMAL,5
2767902,3,2,2.8,285,0.5,NORMAL,2
2767923,3,1,2.65,267,0.44,NORMAL,5
2768006,3,1,2.94,302,0.42,NORMAL,1
2768028,2,2,2.19,210,0.54,NORMAL,2
2768094,2,2,2.58,258,0.47,NORMAL,4
2768169,2,1,2.28,221,0.61,NORMAL,5
2768275,4,3,3.57,381,0.23,NORMAL,5
2768367,3,4,3.38,357,0.27,NORMAL,5
2768377,3,1,3.42,362,0.16,NORMAL,3
2768396,3,4,3.34,352,0.22,NORMAL,4
2768402,3,2,3.24,340,0.27,NORMAL,4
2768428,2,2,2.53,252,0.5,NORMAL,3
2768455,2,4,2.6,261,0.5,NORMAL,4
2768466,3,2,2.8,285,0.48,NORMAL,2
2768512,4,4,3.77,406,0.11,NORMAL,4
2768557,2,4,2.43,239,0.49,NORMAL,5
2768567,3,2,3.29,346,0.22,NORMAL,5
2768623,3,3,3.12,325,0.39,NORMAL,3
2768644,4,3,3.76,404,0.12,NORMAL,1
2768759,3,3,3.22,337,0.34,NORMAL,2
2768844,4,3,3.84,414,0.03,NORMAL,4
2768894,2,3,2.27,220,0.5,NORMAL,5
2768908,2,1,2.44,240,0.57,NORMAL,2
2769003,3,4,2.85,291,0.47,NORMAL,5
2769165,3,3,2.81,286,0.38,NORMAL,5
2769195,4,2,3.79,408,0.17,NORMAL,1
2769229,4,3,3.7,397,0.09,NORMAL,4
2769241,4,4,3.61,386,0.1,NORMAL,3
2769260,3,4,3.48,370,0.3,NORMAL,3
2769265,3,3,2.64,265,0.51,NORMAL,1
2769482,3,2,2.97,306,0.29,NORMAL,4
2769576,3,4,3.25,341,0.37,NORMAL,5
2769616,2,1,2.18,208,0.68,NORMAL,5
2769632,2,1,2.54,253,0.58,NORMAL,2
2769638,2,2,2.22,213,0.59,NORMAL,3
2769659,4,1,3.85,415,0.09,NORMAL,1
2769706,3,2,2.92,300,0.35,NORMAL,5
2769728,3,4,3.47,368,0.18,NORMAL,2
2769744,2,3,2.28,221,0.49,NORMAL,1
2769767,3,1,3.29,346,0.28,NORMAL,3
2769767,3,2,3.22,337,0.28,NORMAL,3
2769888,2,2,2.44,241,0.59,NORMAL,5
2769992,3,4,3.5,372,0.23,NORMAL,1
2770152,3,3,2.94,302,0.32,NORMAL,3
2770261,3,3,2.87,294,0.48,NORMAL,1
2770261,3,4,3.11,324,0.37,NORMAL,3
2770291,3,3,3.17,331,0.27,NORMAL,4
2770307,2,4,2.31,224,0.61,NORMAL,4
2770312,3,3,2.65,266,0.49,NORMAL,5
2770437,2,1,2.36,231,0.53,NORMAL,4
2770552,4,1,3.68,394,0.18,NORMAL,1
2770585,4,1,3.85,415,0.17,NORMAL,2
2770632,3,1,3.02,313,0.33,NORMAL,4
2770666,4,2,3.61,386,0.1,NORMAL,1
2770749,2,3,2.25,217,0.6,NORMAL,4
2770822,3,1,3.02,313,0.35,NORMAL,5
2770864,3,2,3.27,344,0.24,NORMAL,2
2770916,2,1,2.19,210,0.58,NORMAL,5
2770917,3,2,3.35,353,0.32,NORMAL,2
2770933,3,3,3.34,352,0.22,NORMAL,1
2771085,4,1,3.58,382,0.19,NORMAL,2
2771123,3,4,3.19,333,0.37,NORMAL,4
2771235,3,2,3.27,343,0.22,NORMAL,4
2771384,3,3,3.22,337,0.3,NORMAL,4
2771393,3,4,3.18,332,0.39,NORMAL,3
2771406,3,4,2.74,278,0.42,NORMAL,1
2771420,3,3,3.33,351,0.26,NORMAL,3
2771426,3,2,2.85,292,0.38,NORMAL,3
2771442,3,1,3.31,348,0.19,NORMAL,5
2771465,2,3,2.56,256,0.43,NORMAL,3
2771468,2,4,2.26,218,0.54,NORMAL,1
2771471,2,4,2.52,250,0.58,NORMAL,4
2771478,3,2,2.88,295,0.38,NORMAL,3
2771536,3,3,3.29,346,0.24,NORMAL,4
2771571,4,4,3.77,405,0.22,NORMAL,2
2771638,3,4,2.8,285,0.34,NORMAL,1
2771673,4,2,3.59,383,0.19,NORMAL,3
2771700,3,2,3.01,311,0.44,NORMAL,3
2771811,3,2,3.27,343,0.34,NORMAL,4
2771823,2,4,2.48,246,0.51,NORMAL,5
2771925,2,4,2.56,256,0.53,NORMAL,3
2772173,4,4,3.73,400,0.21,NORMAL,4
2772174,2,3,2.19,209,0.68,NORMAL,2
2772231,3,1,3.05,316,0.29,NORMAL,4
2772275,3,2,3.16,330,0.37,NORMAL,4
2772285,3,3,3.31,349,0.29,NORMAL,2
2772328,2,2,2.35,230,0.47,NORMAL,1
2772363,3,4,3.34,352,0.32,NORMAL,3
2772376,2,3,2.56,256,0.53,NORMAL,1
2772410,3,2,2.75,279,0.42,NORMAL,1
2772425,3,2,3.07,319,0.34,NORMAL,5
2772447,4,4,3.66,392,0.13,NORMAL,3
2772603,2,1,2.53,252,0.46,NORMAL,3
2772665,4,3,3.65,390,0.19,NORMAL,4
2772721,2,3,2.2,211,0.6,NORMAL,1
2772750,3,1,3.01,311,0.38,NORMAL,3
2772760,4,1,3.75,403,0.12,NORMAL,2
2772766,3,2,2.65,266,0.53,NORMAL,2
2772775,3,2,2.65,267,0.54,NORMAL,4
2772790,3,1,3.47,368,0.22,NORMAL,4
2772858,2,2,2.5,248,0.47,NORMAL,4
2772862,3,2,2.86,293,0.34,NORMAL,1
2772942,3,4,3.27,344,0.28,NORMAL,4
2773052,4,1,3.78,407,0.09,NORMAL,1
2773057,3,4,2.63,264,0.39,NORMAL,1
2773127,3,4,2.79,284,0.48,NORMAL,5
2773133,3,4,3.5,372,0.23,NORMAL,5
2773178,3,4,3.04,315,0.29,NORMAL,2
2773267,3,4,3.49,371,0.24,NORMAL,1
2773324,4,1,3.6,385,0.26,NORMAL,2
2773380,3,2,3.27,343,0.2,NORMAL,3
2773383,3,4,3.18,332,0.37,NORMAL,5
2773435,3,3,3.43,363,0.24,NORMAL,2
2773476,2,4,2.47,244,0.52,NORMAL,2
2773494,2,1,2.35,230,0.63,NORMAL,3
2773592,4,1,3.69,396,0.18,NORMAL,4
2773660,3,1,2.65,267,0.42,NORMAL,1
2773660,4,4,3.66,392,0.17,NORMAL,5
2773759,3,3,2.93,301,0.38,NORMAL,3
2773824,3,1,3.24,340,0.23,NORMAL,2
2773892,2,2,2.3,223,0.55,NORMAL,1
2773932,3,1,3.31,348,0.31,NORMAL,5
2773997,4,2,3.79,408,0.15,NORMAL,3
2774028,4,2,3.56,379,0.24,NORMAL,3
2774067,2,1,2.39,234,0.48,NORMAL,1
2774135,3,3,2.81,286,0.5,NORMAL,4
2774250,3,2,3.29,346,0.26,NORMAL,4
2774391,2,1,2.4,236,0.52,NORMAL,3
2774523,4,2,3.6,385,0.18,NORMAL,2
2774558,3,3,2.78,283,0.35,NORMAL,4
2774584,2,1,2.44,240,0.51,NORMAL,3
2774626,4,3,3.76,404,0.08,NORMAL,4
2774642,4,2,3.54,377,0.18,NORMAL,2
2774735,2,3,2.16,206,0.63,NORMAL,1
2774737,4,3,3.6,384,0.21,NORMAL,2
2774743,2,4,2.51,249,0.47,NORMAL,1
2774922,3,3,2.77,282,0.35,NORMAL,4
2775042,2,1,2.3,223,0.49,NORMAL,1
2775161,3,1,3.51,373,0.29,NORMAL,5
2775166,2,1,2.27,219,0.64,NORMAL,5
2775384,2,3,2.23,214,0.65,NORMAL,2
2775530,3,4,3.04,315,0.37,NORMAL,1
2775730,4,3,3.62,387,0.24,NORMAL,5
2775790,2,1,2.6,261,0.52,NORMAL,3
2775793,3,1,2.96,305,0.35,NORMAL,1
2775884,3,2,2.73,276,0.44,NORMAL,5
2775921,2,3,2.49,247,0.59,NORMAL,4
2775976,2,4,2.49,247,0.59,NORMAL,3
2776003,4,3,3.69,396,0.1,NORMAL,5
2776010,3,1,3.08,320,0.42,NORMAL,5
2776047,3,4,2.79,284,0.34,NORMAL,3
2776097,3,3,3.14,327,0.24,NORMAL,3
2776240,2,2,2.28,221,0.53,NORMAL,1
2776276,3,3,2.65,266,0.41,NORMAL,5
2776310,2,2,2.27,220,0.58,NORMAL,5
2776428,3,2,2.69,272,0.39,NORMAL,1
2776603,3,3,2.68,270,0.4,NORMAL,2
2776702,2,3,2.15,205,0.53,NORMAL,4
2776759,3,2,3.08,320,0.4,NORMAL,2
2776810,3,1,3.45,366,0.17,NORMAL,1
2776829,3,2,3.14,327,0.28,NORMAL,2
2776915,3,1,2.69,272,0.37,NORMAL,3
2776921,2,4,2.19,209,0.62,NORMAL,1
2776947,4,4,3.54,377,0.22,NORMAL,1
2776958,2,1,2.56,255,0.57,NORMAL,5
2777140,4,1,3.57,381,0.15,NORMAL,2
2777244,4,1,3.62,387,0.12,NORMAL,2
2777302,4,2,3.85,416,0.17,NORMAL,4
2777417,3,1,2.77,281,0.43,NORMAL,5
2777516,3,3,3.08,320,0.26,NORMAL,5
2777543,3,4,3.47,368,0.3,NORMAL,1
2777670,4,2,3.69,395,0.24,NORMAL,1
2777734,4,1,3.75,403,0.18,NORMAL,2
2777774,2,4,2.27,220,0.56,NORMAL,5
2777979,4,3,3.89,420,0.08,NORMAL,1
2778085,3,1,2.81,287,0.34,NORMAL,3
2778092,3,2,3.44,364,0.31,NORMAL,4
2778202,3,2,3.41,361,0.32,NORMAL,3
2778208,3,4,2.74,278,0.4,NORMAL,1
2778253,4,1,3.62,387,0.24,NORMAL,1
2778291,2,1,2.6,261,0.5,NORMAL,5
2778459,4,4,3.86,417,0.09,NORMAL,2
2778543,2,4,2.27,220,0.66,NORMAL,5
2778693,4,3,3.75,403,0.2,NORMAL,1
2778792,3,4,3.28,345,0.34,NORMAL,2
2778827,3,1,2.78,283,0.35,NORMAL,1
2778860,2,2,2.6,261,0.46,NORMAL,2
2778885,3,3,2.74,278,0.4,NORMAL,4
2779014,3,2,3.42,362,0.32,NORMAL,5
2779029,4,4,3.63,388,0.24,NORMAL,2
2779047,4,3,3.64,389,0.19,NORMAL,4
2779166,4,1,3.64,389,0.23,NORMAL,5
2779171,3,4,2.94,303,0.42,NORMAL,4
2779269,3,1,2.87,294,0.4,NORMAL,3
2779462,3,2,2.88,295,0.4,NORMAL,5
2779602,2,2,2.22,213,0.53,NORMAL,2
2779741,2,2,2.26,218,0.6,NORMAL,2
2779864,2,4,2.35,230,0.47,NORMAL,5
2779864,3,2,2.77,281,0.51,NORMAL,5
2779935,3,4,3.03,314,0.43,NORMAL,2
2779947,2,2,2.15,205,0.67,NORMAL,1
2779959,3,1,2.62,263,0.43,NORMAL,5
2780050,3,1,2.89,296,0.4,NORMAL,5
2780068,3,4,3.34,352,0.3,NORMAL,4
2780077,3,2,2.68,270,0.42,NORMAL,2
2780181,3,1,2.69,272,0.49,NORMAL,2
2780273,4,1,3.63,388,0.12,NORMAL,1
2780310,3,4,3.52,374,0.29,NORMAL,3
2780313,3,4,3.06,318,0.34,NORMAL,4
2780392,3,1,3.37,356,0.19,NORMAL,2
2780459,3,2,2.83,289,0.49,NORMAL,2
2780460,3,4,3.43,363,0.22,NORMAL,2
2780482,4,3,3.59,383,0.17,NORMAL,5
2780507,3,3,3.53,376,0.28,NORMAL,3
2780515,2,3,2.55,254,0.44,NORMAL,1
2780557,3,1,2.86,293,0.36,NORMAL,1
2780585,4,4,3.81,410,0.08,NORMAL,4
2780775,3,3,3.48,369,0.3,NORMAL,3
2780813,3,1,2.89,296,0.48,NORMAL,5
2780827,2,2,2.21,212,0.64,NORMAL,2
2780839,2,1,2.13,202,0.62,NORMAL,3
2780955,2,2,2.6,260,0.46,NORMAL,2
2780967,4,2,3.69,396,0.22,NORMAL,5
2781026,2,1,2.19,209,0.62,NORMAL,1
2781033,2,3,2.29,222,0.57,NORMAL,3
2781074,3,2,3.19,334,0.3,NORMAL,4
2781273,3,1,3.09,321,0.28,NORMAL,5
2781396,3,1,2.76,280,0.41,NORMAL,2
2781420,3,4,2.73,276,0.4,NORMAL,2
2781443,3,4,2.81,286,0.42,NORMAL,3
2781496,4,1,3.7,397,0.23,NORMAL,1
2781514,2,2,2.48,245,0.52,NORMAL,4
2781548,3,3,3.18,332,0.25,NORMAL,5
2781626,2,1,2.21,212,0.54,NORMAL,1
2781682,3,3,3.52,374,0.23,NORMAL,3
2781682,2,4,2.2,211,0.56,NORMAL,5
2781736,4,2,3.65,390,0.11,NORMAL,3
2781776,3,3,2.7,273,0.49,NORMAL,4
2781965,2,2,2.15,204,0.53,NORMAL,2
2782007,2,1,2.13,202,0.66,NORMAL,2
2782009,3,4,3.22,337,0.22,NORMAL,5
2782012,2,2,2.45,242,0.44,NORMAL,4
2782034,4,2,3.8,409,0.17,NORMAL,5
2782087,2,3,2.41,237,0.54,NORMAL,1
2782105,2,3,2.52,251,0.52,NORMAL,3
2782109,2,3,2.27,220,0.6,NORMAL,1
2782125,2,3,2.47,244,0.46,NORMAL,4
2782189,3,2,3.37,356,0.23,NORMAL,5
2782207,3,2,3.18,332,0.37,NORMAL,2
2782267,4,3,3.69,395,0.24,NORMAL,3
2782275,2,3,2.32,226,0.56,NORMAL,1
2782301,3,2,2.76,280,0.37,NORMAL,3
2782329,4,1,3.58,382,0.15,NORMAL,4
2782332,3,4,2.8,285,0.48,NORMAL,2
