CodigoCliente,Estrato,Habitaciones,Ingresos,Consumo,IndiceRecaudo,Estado,QSAT
2710678,0,5,1.2,335,0.25,NORMAL,3
2710701,2,2,3.4,380,0.61,NORMAL,4.5
2710734,2,2,3,206,0.81,NORMAL,2.4
2710759,0,4,2.1,348,0.59,NORMAL,3.8
2710775,2,3,2.1,396,0.69,NORMAL,4.2
2710782,4,3,1.7,386,0.59,NORMAL,1.8
2710829,3,2,3,384,0.88,NORMAL,1.3
2710900,2,4,1.5,309,0.37,NORMAL,1.7
2711004,0,5,2.1,266,0.41,NORMAL,1.6
2711029,1,3,1.3,402,0.54,NORMAL,2.6
2711058,1,5,1.8,347,0.71,NORMAL,4.2
2711270,4,2,3.3,419,0.92,NORMAL,2.7
2711274,3,3,1.6,249,0.06,NORMAL,3.9
2711402,1,5,3.1,351,0.09,NORMAL,4.9
2711484,5,3,1.8,215,0.19,NORMAL,2.8
2711519,1,2,1.2,266,0.9,NORMAL,4.6
2711588,5,3,1.5,339,0.84,NORMAL,3.7
2711923,0,5,3.2,308,0.14,NORMAL,3.4
2712011,5,5,2.2,-184,0.74,NORMAL,1.2
2712173,3,4,3,202,0.71,NORMAL,1.7
2712199,3,3,2.4,349,0.59,NORMAL,4.7
2712253,1,4,1.3,404,0.31,NORMAL,1.9
2712368,2,2,1.4,318,0.68,NORMAL,5
2712419,1,4,3.5,326,0.4,NORMAL,1.8
2712580,0,4,3,396,0.73,NORMAL,2.5
2712633,3,3,3.1,385,0.58,NORMAL,4
2712653,5,5,1.7,264,0.99,NORMAL,3.5
2712660,4,2,1.8,364,0.91,NORMAL,1.9
2712705,5,5,3,403,0.12,NORMAL,3.9
2712735,1,2,1.4,277,0.64,NORMAL,4.2
2712794,4,4,3,272,0.7,NORMAL,4.5
2712865,3,3,2.3,229,0.63,NORMAL,3.9
2712922,1,4,1.3,320,0.03,SUSPENDIDO,2.8
2712976,4,4,2.4,354,0.71,NORMAL,2.3
2713041,3,4,1.2,252,0.36,NORMAL,3.2
2713157,3,2,3.3,286,0.02,NORMAL,3.3
2713201,1,2,0,248,0.45,NORMAL,2.1
2713264,5,4,3.1,301,0.03,NORMAL,2.6
2713293,5,2,1.8,331,0.05,NORMAL,4.2
2713378,0,4,2.6,419,0.72,NORMAL,3.3
2713454,3,2,3.4,334,0.79,NORMAL,3.6
2713523,0,5,1.7,337,0.97,NORMAL,1
2713553,5,4,3.1,277,0.24,NORMAL,4.5
2713553,0,4,2,326,0.74,NORMAL,2
2713608,1,2,3.1,305,0.23,NORMAL,1
2713616,3,4,3.2,305,0.23,NORMAL,1.2
2713686,3,2,2,215,0.18,NORMAL,1
2713689,4,2,2.3,226,0.36,NORMAL,4.9
2713752,3,5,,224,0.98,NORMAL,1.4
2713857,4,2,1,330,0.38,NORMAL,3.9
2713884,2,5,1.7,402,0.45,NORMAL,3.2
2713902,3,2,1.4,204,0.88,NORMAL,3.4
2713916,4,3,2.4,242,0.17,NORMAL,3.2
2713939,1,4,2,398,0.92,NORMAL,2.3
2713968,4,5,1.3,258,0.06,SUSPENDIDO,1.4
2713969,2,5,1.8,349,0.92,NORMAL,3.7
2714049,3,3,2.7,404,0.38,NORMAL,1.9
2714059,0,4,1.4,353,0.86,NORMAL,4.3
2714074,4,3,2,399,0.81,NORMAL,1.7
2714261,4,2,1,337,0.54,NORMAL,3.1
2714270,0,2,2.9,327,0.65,NORMAL,5
2714298,5,3,1.9,331,0.04,SUSPENDIDO,1.4
2714411,1,3,2.7,351,0.72,NORMAL,2.7
2714424,5,3,1.3,278,0.41,NORMAL,1
2714572,0,2,1.1,412,0.37,NORMAL,3.1
2714574,3,5,2.1,348,0.28,NORMAL,4.5
2714601,2,2,1.3,403,0.88,NORMAL,1.6
2714669,5,4,3.4,260,0.34,NORMAL,2.5
2714753,5,4,2.4,394,0.56,NORMAL,3.4
2714816,2,3,3.1,298,0.54,NORMAL,4.4
2714823,0,3,1.9,385,0.32,NORMAL,1.4
2714935,4,4,1.6,248,0.08,SUSPENDIDO,4.3
2715013,3,3,2.4,282,0.11,NORMAL,3.6
2715030,3,4,1.6,219,0.41,NORMAL,2
2715138,2,2,1.8,325,0.88,NORMAL,3.7
2715153,5,3,1.8,392,0.42,NORMAL,3.6
2715164,4,4,2,240,0.88,NORMAL,2
2715178,4,4,2.5,315,0.21,NORMAL,4.8
2715227,0,4,2,417,,NORMAL,4.6
2715284,4,5,3.1,297,0.77,NORMAL,1.5
2715432,3,4,2.5,390,0.81,NORMAL,2.5
2715439,5,5,3.2,295,0.18,EN MORA,3.5
2715467,3,2,2.5,315,0.51,NORMAL,1.3
2715534,,3,2.6,405,0.42,NORMAL,4.4
2715639,1,4,1.8,271,0.16,NORMAL,3.7
2715755,1,4,3,404,0.8,NORMAL,3
2715793,5,2,2.4,402,0.33,NORMAL,3.3
2716008,3,4,2.3,274,0.89,NORMAL,4.5
2716023,5,2,3.4,283,0.09,NORMAL,2.3
2716110,5,3,2.9,419,0.66,NORMAL,3.6
2716265,3,3,2.5,403,0.08,SUSPENDIDO,3.9
2716298,0,4,2.6,401,0.66,NORMAL,3.3
2716368,4,5,1.3,261,0.84,NORMAL,3.3
2716426,5,3,1.1,377,0.55,NORMAL,2.7
2716506,1,4,1.4,339,0.13,SUSPENDIDO,3.4
2716516,1,2,1,310,0.32,NORMAL,1.1
2716533,0,2,2.3,364,0.35,NORMAL,2.9
2716609,3,2,2.5,328,0.88,NORMAL,4.5
2716702,2,3,2.5,242,0.86,NORMAL,3.3
2716739,4,2,2.5,295,0.67,NORMAL,4.5
2716747,5,2,3,268,0.04,NORMAL,4.7
2716770,4,4,2.2,400,0.95,NORMAL,4.1
2716804,4,4,2.7,395,0.43,NORMAL,2.5
2716906,2,2,2.4,369,0.24,NORMAL,4.7
2716913,2,4,3.1,297,0.24,NORMAL,1
2716940,0,4,1,281,0.43,NORMAL,4.6
2717032,2,3,1.1,247,0.39,NORMAL,4.2
2717046,0,5,1.9,355,0.72,NORMAL,3.5
2717129,3,2,1.3,232,0.97,NORMAL,2.9
2717130,4,4,1.4,287,0.26,NORMAL,3
2717152,2,2,1,416,0.33,NORMAL,3.7
2717153,3,5,2.8,334,0.02,NORMAL,3.3
2717158,0,2,1.2,359,0.47,NORMAL,1.8
2717199,2,4,2.4,254,0.89,NORMAL,4.3
2717232,0,5,1.7,252,0.56,NORMAL,1
2717244,0,3,2,241,0.57,NORMAL,4.4
2717341,2,3,2.7,283,0.61,NORMAL,3.7
2717455,4,5,1.7,353,0.75,NORMAL,4.8
2717533,0,3,2.1,233,0.1,NORMAL,2.9
2717558,3,2,1.8,287,0.79,NORMAL,4.3
2717626,4,3,1.7,401,0.6,NORMAL,2.1
2717658,2,3,3.1,403,0.53,NORMAL,2.3
2717673,4,5,2.4,365,0.38,NORMAL,4.5
2717682,3,4,1.6,-111,0.01,NORMAL,2.8
2717684,4,4,1.7,394,0.76,NORMAL,2
2717739,5,,2.2,207,0.27,NORMAL,3.9
2717819,1,4,2.7,417,0.58,NORMAL,1.7
2717924,3,4,2.3,416,0.07,NORMAL,1.3
2717981,3,4,1.7,388,0.29,NORMAL,3.5
2718041,4,4,1.4,208,0.44,NORMAL,4.5
2718050,3,3,2.1,213,0.28,NORMAL,5
2718126,4,4,2.7,300,0.03,SUSPENDIDO,1.8
2718138,4,2,1.7,361,0.64,NORMAL,3.6
2718166,4,2,2.9,257,0.48,NORMAL,1.1
2718235,0,4,2,381,0.61,NORMAL,2
2718237,3,2,2.4,279,0.65,NORMAL,2
2718386,4,5,1.6,295,0.44,NORMAL,4.7
2718452,3,5,3.2,355,0.95,NORMAL,2.9
2718603,5,3,2.9,412,0.02,NORMAL,5
2718678,4,4,2.4,227,0.71,NORMAL,3.4
2718729,2,5,2,294,0.02,NORMAL,2.9
2718810,3,4,1.5,397,0.18,NORMAL,2.9
2718821,2,4,3.2,401,0.02,NORMAL,1.6
2718832,1,2,3,-301,0,NORMAL,2.7
2718956,4,5,2.5,223,0.55,NORMAL,4.9
2719045,4,2,3.2,262,0.53,NORMAL,2.2
2719069,0,4,2.2,223,0.83,NORMAL,4.9
2719117,0,4,2.8,406,0.38,NORMAL,4.9
2719221,3,4,1.6,256,0.29,NORMAL,4.5
2719251,4,4,3,304,0.41,NORMAL,4.5
2719266,2,2,1.1,408,0.66,NORMAL,2.7
2719379,5,4,3,400,0.89,NORMAL,3.7
2719418,2,5,2.5,243,0.29,NORMAL,3.6
2719444,5,4,2.9,400,0.34,NORMAL,1.7
2719493,2,5,2.1,313,0.31,NORMAL,4.5
2719549,4,2,2.8,410,0.98,NORMAL,2.3
2719632,5,2,1.7,326,1,NORMAL,4.8
2719675,3,4,2.6,350,0.79,NORMAL,3.1
2719697,2,2,1.8,263,0.96,NORMAL,4.6
2719748,3,2,1.6,321,0.36,NORMAL,3.2
2719867,2,2,2.8,314,0.05,NORMAL,1.4
2719888,5,2,3.2,393,0.74,NORMAL,1.7
2719890,2,5,3.3,409,0.62,NORMAL,3.6
2719972,2,4,2.3,339,0.87,NORMAL,1.1
2720061,5,2,1.9,339,0.39,NORMAL,3.3
2720082,2,2,2,200,0.81,NORMAL,1.4
2720105,3,2,1.3,338,0.65,NORMAL,4.5
2720111,1,5,1.6,383,0.76,NORMAL,5
2720160,2,3,3.1,278,0.55,NORMAL,1.2
2720172,1,3,2.1,411,0.56,NORMAL,2.4
2720200,5,5,1.8,365,0.27,NORMAL,1.4
2720282,5,3,2.7,377,0.81,NORMAL,1.8
2720447,0,3,1.3,402,0.61,NORMAL,3.7
2720489,2,2,1.2,212,0.08,NORMAL,4.5
2720526,5,4,2,362,0.8,NORMAL,2.5
2720718,1,4,2.5,263,0.91,NORMAL,4
2720765,,5,1.1,350,0.45,NORMAL,4.3
2720847,5,5,3.3,321,0.08,NORMAL,2.8
2720877,1,2,2.2,252,0.45,NORMAL,2.6
2720931,4,4,3.4,218,0.9,NORMAL,4.3
2720975,0,3,2.5,371,0.35,NORMAL,3.8
2721035,0,2,1.1,304,0.71,NORMAL,3.3
2721103,1,2,2.3,281,0.14,NORMAL,1.3
2721128,2,3,1.3,369,,NORMAL,2.9
2721128,3,3,2.9,352,0.43,NORMAL,4.3
2721140,3,3,1.2,365,0.25,NORMAL,1.1
2721288,1,4,1.1,372,0.22,NORMAL,4.7
2721296,5,2,2.3,279,0.71,NORMAL,4.1
2721333,3,3,3.5,264,0.66,NORMAL,3.9
2721556,,5,1.1,393,0.49,NORMAL,3.8
2721668,4,4,2.7,400,0.92,NORMAL,2.5
2721694,5,3,1.2,296,0.68,NORMAL,3.9
2721695,2,3,1.7,268,0.54,NORMAL,2.3
2721873,4,3,3.3,343,0.75,NORMAL,3.9
2721898,4,5,1.6,268,0.41,NORMAL,2.7
2721921,0,3,3.4,295,0.09,NORMAL,4.7
2721943,3,4,2.8,379,0.04,NORMAL,4.8
2722001,5,4,2,364,0.16,NORMAL,4.1
2722006,2,4,1.7,330,0.77,NORMAL,4.2
2722028,2,4,1.2,355,0.08,NORMAL,1.1
2722106,2,5,1.9,301,0.11,NORMAL,2.6
2722160,,3,2.4,328,0.67,NORMAL,1
2722213,1,5,1.7,300,0.74,NORMAL,1.5
2722214,0,2,2.6,409,0.01,NORMAL,3
2722330,4,2,3.1,253,0.88,NORMAL,2.4
2722341,0,5,1.2,376,0.02,SUSPENDIDO,3.7
2722388,3,4,2.6,228,0.21,NORMAL,2
2722429,1,2,3.5,206,0.74,NORMAL,2.7
2722453,2,5,1.1,419,0.19,NORMAL,3.4
2722495,0,4,2.1,215,0.04,NORMAL,1.3
2722575,,5,1.3,242,0.3,NORMAL,1
2722615,4,4,2.2,406,1,NORMAL,2.7
2722632,1,3,1.8,215,0.31,NORMAL,1.5
2722649,1,3,2.1,406,0.08,NORMAL,1.7
2722715,4,5,2.3,232,0.24,NORMAL,4.8
2722764,3,2,1.4,251,0.4,NORMAL,2.3
2722847,1,5,1.6,334,0.29,NORMAL,3
2722888,4,2,1.2,234,0.71,NORMAL,2.8
2722890,1,5,1,404,0.07,SUSPENDIDO,3.5
2722923,4,3,2.9,368,0.5,NORMAL,1.9
2722952,4,5,3.4,237,0.3,NORMAL,2
2723041,5,3,1.7,283,0.32,NORMAL,1.9
2723099,5,2,2.7,359,0.96,NORMAL,2.8
2723135,2,5,3.1,338,0.4,NORMAL,3.1
2723152,4,2,1.2,281,0.59,NORMAL,1.7
2723239,2,3,3,230,0.22,NORMAL,1.6
2723361,1,2,3.4,348,0.32,NORMAL,4.1
2723445,5,4,2.5,391,0.59,NORMAL,4.7
2723453,4,2,1.5,263,0.15,NORMAL,2.5
2723456,5,3,2,219,0.28,NORMAL,4.4
2723506,0,2,2.3,412,0.86,NORMAL,1.7
2723512,1,4,2.2,361,0.65,NORMAL,4.5
2723610,4,2,1.6,393,0.4,NORMAL,2.3
2723619,5,2,3.5,247,0.09,NORMAL,1.4
2723729,5,3,1.4,291,0.6,NORMAL,3.6
2723756,1,4,2.6,363,0.64,NORMAL,2.3
2723817,0,3,2.4,393,0,NORMAL,3.4
2723849,5,3,2.3,367,0.23,NORMAL,1.6
2723895,2,2,3.4,251,0.48,NORMAL,3.4
2723933,1,5,2.8,330,0.73,NORMAL,1
2723968,2,4,1.1,240,0.32,NORMAL,2.4
2724060,3,2,3.2,276,0.21,NORMAL,3
2724221,1,2,1.3,316,0.13,NORMAL,3.6
2724273,1,2,1.2,225,0.86,NORMAL,2.6
2724384,2,4,2.4,245,0.08,NORMAL,3.3
2724430,1,4,3.3,418,0.39,NORMAL,4.8
2724436,4,4,1.9,282,0.32,NORMAL,1.4
2724449,5,4,3.4,228,0.32,NORMAL,4
2724553,3,3,1.9,418,0.26,NORMAL,2.5
2724594,0,2,3.1,410,0.66,NORMAL,3.9
2724697,5,3,2.2,304,0.23,NORMAL,1.1
2724728,3,3,3.3,372,0.95,NORMAL,2.9
2724786,5,3,1.9,402,0.96,NORMAL,2.9
2724823,,2,1.3,371,0,NORMAL,2.5
2724942,4,5,1.8,277,0.39,NORMAL,4.2
2724978,4,4,1,283,0.03,NORMAL,3.3
2725010,3,3,3.2,282,0.94,NORMAL,2.9
2725032,0,3,1,370,0.98,NORMAL,2.3
2725166,4,2,3.5,376,0.45,NORMAL,1.6
2725172,1,2,1.3,251,0.51,NORMAL,3.3
2725211,0,3,1,237,0.35,NORMAL,3.4
2725290,4,2,2.6,385,0.33,NORMAL,4
2725474,1,4,2.5,326,0.99,NORMAL,4.5
2725595,4,3,1.7,205,0.25,NORMAL,1.1
2725695,0,5,2.6,372,0.69,NORMAL,1
2725711,5,5,3.2,420,0.05,NORMAL,1.3
2725720,0,3,3,373,0.8,NORMAL,3.5
2725831,5,2,1.6,277,0.47,NORMAL,2.9
2725901,4,2,2,268,0.47,NORMAL,3.3
2725919,2,5,1,261,0.9,NORMAL,4.8
2726011,4,5,2.1,419,0.58,NORMAL,1.9
2726039,,2,1.6,308,0.87,NORMAL,3.6
2726175,3,3,2.9,389,0.49,NORMAL,2.1
2726175,1,2,1.2,297,0.94,NORMAL,1.1
2726243,1,2,2.8,316,0.26,NORMAL,4.4
2726259,3,5,3,201,0.79,NORMAL,2.6
2726285,2,5,1.8,261,0.47,NORMAL,4.5
2726292,4,5,2.4,341,0.87,NORMAL,1.4
2726321,3,5,3.4,207,0.16,NORMAL,2.7
2726326,1,5,1.4,399,0.53,NORMAL,2.3
2726335,0,3,2.5,200,0.54,NORMAL,2.2
2726343,5,3,1,320,0.77,NORMAL,4.4
2726419,1,5,2.2,,0.87,NORMAL,4.7
2726511,2,5,2.2,288,0.92,NORMAL,4.4
2726539,3,3,2.1,397,0.9,NORMAL,2.1
2726599,4,2,2.2,369,0.6,NORMAL,3.2
2726638,2,5,1,298,0.6,NORMAL,4
2726735,3,5,1.5,287,0.83,NORMAL,2.2
2727040,5,5,2.3,282,0.72,NORMAL,5
2727087,4,3,3.2,218,0.35,NORMAL,4.4
2727117,3,4,2.1,415,0.2,NORMAL,2.6
2727391,4,3,2.7,325,0.31,NORMAL,1.2
2727418,2,2,3,330,0.57,NORMAL,4.2
2727513,4,5,2.6,236,0.91,NORMAL,2.5
2727568,5,3,3.1,373,0.94,NORMAL,1.7
2727666,5,2,3.4,220,0.56,NORMAL,3
2728029,0,3,2.4,208,0.42,NORMAL,2.6
2728078,3,,2.3,229,0.17,NORMAL,3.2
2728104,5,5,2.2,368,0.29,NORMAL,1.6
2728164,2,5,0,371,0.31,NORMAL,3.4
2728206,1,3,2.4,341,0.31,NORMAL,4.4
2728316,3,2,2.9,345,0.27,NORMAL,4.5
2728324,4,5,3,215,0.82,NORMAL,2.3
2728552,4,5,1.1,257,0,NORMAL,3.6
2728579,4,0,1.7,394,0.78,NORMAL,1.1
2728652,1,2,2.2,346,0.96,NORMAL,2
2728680,3,2,2.4,368,0.33,NORMAL,2
2728769,4,5,1,357,0.32,NORMAL,4.5
2728806,5,2,3.1,210,0.5,NORMAL,2.9
2728825,2,2,3.1,241,0.41,NORMAL,2.6
2728838,3,3,2.5,266,0.11,NORMAL,3.7
2728841,3,3,2.5,206,0.94,NORMAL,4.2
2728955,0,4,2.4,394,0.37,NORMAL,3.9
2729025,3,5,2.7,353,0.99,NORMAL,2.8
2729044,3,2,2.7,410,0.93,NORMAL,3.7
2729058,2,2,1.7,408,0.37,NORMAL,1.9
2729106,5,4,2.9,322,0.05,NORMAL,3.7
2729165,2,2,2.6,272,0.04,NORMAL,4.9
2729206,0,5,1,266,0.58,NORMAL,2.4
2729410,4,3,1.5,202,0.43,NORMAL,2
2729443,2,2,1.2,401,0.54,NORMAL,4.9
2729447,5,2,2.3,220,0.4,NORMAL,2
2729478,1,4,3,213,0.79,NORMAL,4.2
2729517,0,2,2.7,340,0.98,NORMAL,3
2729558,3,5,2.6,342,0.66,NORMAL,2.9
2729616,5,4,3.1,325,0.53,NORMAL,3.2
2729653,3,4,3.1,256,0.58,NORMAL,3.9
2729691,1,4,2.5,317,0.54,NORMAL,3.7
2729702,4,3,1.2,397,0,NORMAL,1.8
2729708,2,3,3.1,233,0.39,NORMAL,1.6
2729804,0,2,3.5,353,0.38,NORMAL,4.5
2729834,4,5,2.1,263,0.93,NORMAL,3.2
2729905,1,5,1.6,241,0.15,SUSPENDIDO,3
2730021,2,2,2.4,318,0.29,NORMAL,1.6
2730036,0,3,3.2,245,0.36,NORMAL,3.3
2730077,5,5,1.7,335,0.57,NORMAL,3.5
2730137,0,5,2.4,210,0.06,SUSPENDIDO,3.5
2730201,4,2,1.7,330,0.47,NORMAL,1.2
2730239,4,4,2.1,227,0.6,NORMAL,3.7
2730316,5,4,1.8,260,0.29,NORMAL,3.3
2730333,4,3,3.3,222,0.98,NORMAL,2.4
2730428,0,5,2.9,309,0.48,NORMAL,2.5
2730474,2,3,2.7,203,0.56,NORMAL,1.8
2730558,2,5,1.7,383,0.67,NORMAL,2.7
2730607,2,4,2.1,352,0.37,NORMAL,3.4
2730636,1,5,2.8,404,0.44,NORMAL,2.7
2730651,2,3,1.8,390,0.38,NORMAL,4.8
2730715,2,5,1.3,205,0.49,NORMAL,4.7
2730766,5,3,1.1,230,0.11,NORMAL,2.3
2730887,0,3,1.4,384,0.6,NORMAL,1.7
2730976,5,2,3.3,322,0.29,NORMAL,3.1
2730987,1,3,3.5,367,0.2,NORMAL,1.6
2731037,1,4,1.7,222,0.57,NORMAL,4.2
2731071,4,5,2.3,201,0.77,NORMAL,3.4
2731145,0,4,3.2,376,0.48,NORMAL,4.4
2731287,2,2,1.6,341,0.25,NORMAL,4.9
2731317,1,5,1.4,291,0.78,NORMAL,1.9
2731349,0,5,2.7,249,0,NORMAL,2.9
2731349,5,3,3.5,309,0.95,NORMAL,1.6
2731436,2,3,2.5,332,0.26,NORMAL,1.9
2731443,0,2,3.4,403,0.53,NORMAL,3.9
2731453,0,5,2.3,293,0.22,NORMAL,2.5
2731456,0,3,1.4,395,0.1,NORMAL,3.3
2731519,4,2,0,390,0.18,EN MORA,2.4
2731560,5,3,2.4,305,0.85,NORMAL,1.9
2731577,0,4,1,207,0.04,NORMAL,2
2731594,1,2,3.1,268,0.73,NORMAL,4.7
2731599,4,3,1.3,270,0.68,NORMAL,2.6
2731649,,2,2.9,385,0.62,NORMAL,4
2731657,3,2,2.3,243,0.63,NORMAL,4.2
2731776,1,3,3.5,246,0.46,NORMAL,4.6
2731800,,3,3,325,0.81,NORMAL,3.6
2731830,1,5,1.2,340,0.95,NORMAL,1.9
2731860,,5,1.4,316,0.55,NORMAL,1.9
2731899,2,4,2.5,344,0.22,NORMAL,2.1
2731924,0,4,1,339,0.1,NORMAL,1
2731925,5,5,2,352,0.46,NORMAL,3
2731926,4,4,1.6,417,0.42,NORMAL,2.9
2732047,1,4,1.7,340,0.13,NORMAL,4.5
2732048,1,2,2.9,375,0.65,NORMAL,4.9
2732082,4,3,3.1,244,0.48,NORMAL,3.3
2732360,2,2,1.9,273,0.79,NORMAL,4.5
2732457,,2,1.9,363,0.66,NORMAL,4.2
2732577,1,5,3.5,381,0.87,NORMAL,5
2732632,5,3,3.1,204,0.02,NORMAL,1.1
2732658,0,2,1.7,256,0.67,NORMAL,3.9
2732679,2,4,1,374,0.53,EN MORA,1.4
2732699,3,3,1.3,220,0.45,NORMAL,3
2732737,1,2,2.4,394,0.68,NORMAL,2
2732814,2,5,3.1,383,0.13,NORMAL,5
2732833,1,5,1,241,0.31,NORMAL,2.1
2732916,3,3,1.8,397,0.04,NORMAL,2.2
2732917,2,3,3.4,282,0.64,NORMAL,2.8
2732956,1,4,2.7,360,0.58,NORMAL,4.7
2733017,2,5,1.8,256,0.72,NORMAL,1.1
2733039,2,3,3.2,259,0.08,SUSPENDIDO,4.8
2733389,2,2,1.4,309,0.67,NORMAL,1.6
2733446,1,2,2.6,366,0.39,NORMAL,1
2733485,5,3,1.4,237,0.34,NORMAL,3.9
2733510,4,4,3.5,301,0.68,NORMAL,3.4
2733564,2,5,2.5,301,0.33,NORMAL,4.9
2733576,3,5,1.2,412,0.64,NORMAL,2.8
2733622,1,5,2.9,261,0.51,NORMAL,3.3
2733694,0,2,2.5,404,0.78,NORMAL,4.8
2733743,4,4,1,229,0.67,NORMAL,4.3
2733755,4,4,3.3,222,0.68,NORMAL,1.7
2733806,1,4,3.2,365,0.9,NORMAL,2.7
2733846,4,4,1.7,366,0.84,NORMAL,1.8
2733851,3,5,2.8,348,0.07,NORMAL,3.6
2733896,4,5,3,276,0.15,NORMAL,2
2733929,5,5,1.2,414,0.62,NORMAL,2.6
2734079,2,,1.6,252,0.67,NORMAL,1.1
2734091,4,5,3.4,325,0.77,NORMAL,3.9
2734111,,4,1.5,383,0.9,NORMAL,2.9
2734194,0,4,1.7,331,0.17,NORMAL,1.9
2734306,4,3,1.4,397,0.56,NORMAL,4.5
2734318,3,3,2.1,321,0.42,NORMAL,4.7
2734328,3,4,3,326,0.38,NORMAL,1.2
2734353,4,2,1,331,0.62,NORMAL,2.8
2734390,1,4,1.2,419,0.88,NORMAL,1
2734424,5,2,1.8,271,0.85,NORMAL,4.6
2734438,5,5,3.4,330,0.22,EN MORA,2.2
2734576,3,3,1.4,355,0.35,NORMAL,2
2734649,2,5,1.5,219,0.13,NORMAL,2.8
2734753,4,3,2.2,373,0.9,NORMAL,4.3
2734754,1,4,2.4,349,0.25,NORMAL,2.4
2734771,4,3,2.6,264,0.5,NORMAL,1.1
2734908,2,2,2.6,223,0.23,NORMAL,3.6
2734965,0,3,2.4,391,0.1,NORMAL,2.7
2735016,5,3,1.5,324,0.79,NORMAL,4.5
2735052,1,3,2.8,296,0.71,NORMAL,3.1
2735110,3,4,1.7,236,0.05,NORMAL,5
2735153,0,5,2.3,376,0.11,NORMAL,4.6
2735320,1,4,2.2,224,0.99,NORMAL,3.8
2735427,2,3,1.7,388,0.36,NORMAL,4.5
2735429,5,3,2.3,377,0.42,NORMAL,2.5
2735437,3,3,3.4,216,0.76,NORMAL,4.9
2735445,0,5,2.9,353,0.07,NORMAL,3.3
2735491,2,3,2.2,391,0.53,EN MORA,4.5
2735671,3,2,2.5,360,0.7,NORMAL,2.3
2735982,4,3,3.2,413,0.27,NORMAL,4.9
2735998,,2,3.3,359,0.88,NORMAL,2.3
2736058,5,2,1.7,305,0.93,NORMAL,3.7
2736058,1,3,1.3,319,0.26,NORMAL,2.1
2736064,0,2,1.5,375,0.37,NORMAL,3.4
2736157,1,2,2.8,293,0.83,NORMAL,2.7
2736356,3,2,1.7,369,0.16,NORMAL,1.3
2736389,0,2,1.3,262,0.22,NORMAL,3.1
2736579,1,5,1.8,408,0.09,NORMAL,5
2736605,4,2,2.2,236,0.32,NORMAL,3.3
2736620,1,2,2,411,0.72,NORMAL,1.4
2736632,3,4,2.8,210,0.28,NORMAL,3.9
2736668,3,2,1.4,327,0.62,NORMAL,1.2
2736687,4,4,1.7,381,0.74,NORMAL,1.2
2736710,3,5,1.1,344,0.19,NORMAL,1.3
2736747,3,3,1.5,269,0.99,NORMAL,2
2736793,5,4,2.2,233,0.8,NORMAL,5
2736838,3,3,0,279,0.87,NORMAL,3.9
2736846,3,3,3,236,0.8,NORMAL,4.7
2737010,3,4,2.7,276,0.75,NORMAL,3.7
2737015,4,3,3.5,344,0.16,NORMAL,4.8
2737073,5,4,2.9,288,0.75,NORMAL,2.5
2737097,1,5,1.1,230,0.24,NORMAL,3.4
2737111,2,4,3,364,0.01,NORMAL,1.5
2737199,5,2,2.2,416,0.44,NORMAL,3.6
2737232,0,3,2.7,352,0.76,NORMAL,2.2
2737284,1,3,1,344,0.24,NORMAL,3.8
2737465,0,2,1.4,254,0.98,NORMAL,5
2737471,2,2,1.3,256,0.91,NORMAL,1.9
2737503,4,4,3,377,0.32,NORMAL,4.8
2737523,2,5,2.2,330,0.6,NORMAL,3
2737547,5,2,3.2,379,0.17,NORMAL,3.1
2737577,2,4,1.5,349,0.89,NORMAL,4.5
2737598,,2,2.1,230,0.17,NORMAL,3.8
2737618,4,5,2.8,322,0.42,NORMAL,4.1
2737669,,4,1.6,241,0.5,NORMAL,3.7
2737702,3,3,3.5,358,0.33,NORMAL,2.1
2737705,1,2,2.7,330,0.33,NORMAL,1
2737805,0,2,1.3,326,0.83,NORMAL,4.3
2737806,4,4,3.3,221,0.83,NORMAL,3.4
2737816,4,3,1.5,327,0.86,NORMAL,3.8
2737866,1,2,2.9,413,0.26,NORMAL,4.6
2737872,5,5,1.8,210,0.04,NORMAL,2.8
2737984,1,5,2.5,350,0.9,NORMAL,3.2
2738025,4,5,2.3,344,0.78,NORMAL,3.9
2738080,5,3,3.3,350,0.56,NORMAL,
2738110,3,5,2.4,309,0.79,NORMAL,4
2738115,0,2,1.2,-342,0.48,NORMAL,2.6
2738186,0,4,2.3,303,0.17,NORMAL,1.9
2738198,5,5,2,358,0.68,NORMAL,1.4
2738226,2,4,2.8,336,0.6,NORMAL,2.9
2738262,5,4,1.4,385,0.06,NORMAL,2.6
2738368,0,2,1.4,418,0.99,NORMAL,4.4
2738427,2,4,2.7,-260,0.65,NORMAL,3.7
2738458,0,2,2.8,266,0.95,NORMAL,2.1
2738494,2,3,2.1,356,0.83,NORMAL,4.2
2738504,4,2,2.8,250,0.38,NORMAL,3.7
2738589,5,3,1.3,261,0.07,NORMAL,1.8
2738619,3,3,2.6,404,0.53,NORMAL,2.9
2738657,3,3,1.8,256,0.74,NORMAL,2.5
2738667,3,5,2.4,223,0.54,NORMAL,1.8
2738698,0,4,1.2,306,0.75,NORMAL,2.7
2738713,5,2,1.2,203,0.73,NORMAL,2.6
2738781,2,4,1.9,250,0.88,NORMAL,3.6
2738828,4,4,3.1,212,0.08,NORMAL,4.1
2738848,0,5,2.3,391,0.75,NORMAL,3.3
2738876,2,2,2.6,206,0.36,NORMAL,5
